file	hydrophobic	hbond	saltbridge	pistacking	pication	halogen	metal
/Volumes/GigiMurin/plip/polyketide/BD1a54-A-A-MDC1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1aj6-A-A-NOV1/report.txt	4	2	1	0	2	0	0
/Volumes/GigiMurin/plip/polyketide/BD1bb7-A-A-GUM1/report.txt	1	6	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1bkf-A-A-FK51/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1c3r-A-A-TSN1/report.txt	4	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1c3r-B-B-TSN1/report.txt	4	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1c8k-A-A-CPB1/report.txt	4	1	0	3	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1c9h-A-A-RAP1/report.txt	11	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1cgk-A-A-NAR1/report.txt	7	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1cgz-A-A-STL1/report.txt	6	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1cjf-A-C-HOM1/report.txt	1	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1cjf-C-C-HOM1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1cjf-D-D-HOM1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1cjp-A-A-MUG1/report.txt	1	8	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1dic-A-A-DIC1/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1dvs-A-A-STL1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1e1y-A-A-CPB1/report.txt	5	1	0	3	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1e8w-A-A-QUE1/report.txt	6	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1e90-A-A-MYC1/report.txt	3	7	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1esv-A-A-LAR1/report.txt	3	3	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1eyq-A-A-NAR1/report.txt	9	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1f0q-A-A-EMO1/report.txt	10	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fap-A-A-RAP1/report.txt	11	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fap-B-A-RAP1/report.txt	11	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fax-A-A-DX91/report.txt	4	4	1	0	1	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fcn-A-A-LOR1/report.txt	4	6	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fcz-A-A-1561/report.txt	14	1	1	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fi1-A-A-RIF1/report.txt	9	4	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fkb-A-A-RAP1/report.txt	9	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fkd-A-A-8181/report.txt	10	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fkf-A-A-FK51/report.txt	10	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fkj-A-A-FK51/report.txt	11	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fkl-A-A-RAP1/report.txt	9	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fm7-A-A-DFV1/report.txt	7	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fm7-B-B-DFV1/report.txt	5	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fm8-A-A-DDC1/report.txt	9	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fp1-D-D-HCC1/report.txt	8	0	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1fp2-A-A-HMO1/report.txt	3	1	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1gcz-A-A-YZ91/report.txt	3	1	2	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1gcz-A-B-YZ91/report.txt	1	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1gcz-B-B-YZ91/report.txt	4	2	2	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1gp5-A-A-DH21/report.txt	4	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1gp5-A-A-DQH1/report.txt	2	5	0	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1gp6-A-A-DH21/report.txt	5	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1gp6-A-A-QUE1/report.txt	5	6	0	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1h1i-A-A-QUE1/report.txt	7	3	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1h1m-A-A-KMP1/report.txt	8	1	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1h9z-A-A-RWF1/report.txt	5	1	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1ha2-A-A-SWF1/report.txt	8	1	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1i1e-A-A-DM21/report.txt	2	9	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1i6v-C-C-RFP1/report.txt	4	5	2	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1ijj-A-A-LAR1/report.txt	7	5	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1ijj-B-B-LAR1/report.txt	7	3	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1j6z-A-A-RHO1/report.txt	5	1	0	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1jep-A-A-DFL1/report.txt	8	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1jep-B-B-DFL1/report.txt	4	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1jio-A-A-DEB1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1jnq-A-A-EGT1/report.txt	7	6	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1jx0-A-A-DFV1/report.txt	8	2	0	0	1	0	0
/Volumes/GigiMurin/plip/polyketide/BD1jx1-C-C-DFV1/report.txt	6	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1k3t-C-C-BRZ1/report.txt	2	3	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kgj-A-C-FL81/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kgj-B-B-FL81/report.txt	3	3	0	0	0	1	0
/Volumes/GigiMurin/plip/polyketide/BD1kgj-C-C-FL81/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kgj-D-B-FL81/report.txt	1	1	0	0	0	1	0
/Volumes/GigiMurin/plip/polyketide/BD1kij-A-A-NOV1/report.txt	4	6	3	0	2	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kij-A-B-NOV1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kij-B-A-NOV1/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kij-B-B-NOV1/report.txt	6	2	2	0	2	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kyn-A-A-KTP1/report.txt	2	4	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kyn-B-B-KTP1/report.txt	4	7	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1kzn-A-A-CBN1/report.txt	7	1	2	0	2	1	0
/Volumes/GigiMurin/plip/polyketide/BD1lcu-A-A-LAR1/report.txt	2	4	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1lcu-B-B-LAR1/report.txt	5	4	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1mts-A-A-BX31/report.txt	4	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1mtu-A-A-BX31/report.txt	4	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1mtv-A-A-BX31/report.txt	4	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1mtw-A-A-DX91/report.txt	5	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1n5v-A-A-NOM1/report.txt	7	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1nsg-A-A-RAD1/report.txt	11	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1nsg-B-A-RAD1/report.txt	14	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1nwk-A-A-RHO1/report.txt	5	1	0	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1og5-A-A-SWF1/report.txt	10	3	0	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1oxa-A-A-DEB1/report.txt	7	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1pb9-A-A-4AX1/report.txt	0	7	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1pbk-A-A-RAP1/report.txt	6	7	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1pkf-A-A-EPD1/report.txt	1	0	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q0r-A-A-AKT1/report.txt	8	1	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q0z-A-A-AKA1/report.txt	7	1	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q5d-A-A-EPB1/report.txt	7	0	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q6i-A-A-FK51/report.txt	6	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q6i-B-B-FK51/report.txt	9	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q6j-A-A-3351/report.txt	11	10	0	0	0	1	0
/Volumes/GigiMurin/plip/polyketide/BD1q6m-A-A-P271/report.txt	9	10	0	0	0	1	0
/Volumes/GigiMurin/plip/polyketide/BD1q6p-A-A-2131/report.txt	9	9	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q6p-A-B-2131/report.txt	3	0	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q6p-B-A-2131/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1q6p-B-B-2131/report.txt	11	14	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1qkm-A-A-GEN1/report.txt	4	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1qpf-A-A-8581/report.txt	8	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1qpf-D-D-8581/report.txt	7	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1qpl-A-A-5871/report.txt	10	6	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1qpl-C-A-5871/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1qpl-C-C-5871/report.txt	6	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1qy8-A-A-RDI1/report.txt	5	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1r5k-A-A-GW51/report.txt	9	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1r8q-A-A-AFB1/report.txt	5	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1r8q-E-A-AFB1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1r8q-F-B-AFB1/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1rdw-X-X-LAR1/report.txt	5	5	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1re0-A-A-AFB1/report.txt	4	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1re0-B-A-AFB1/report.txt	2	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1rfq-A-A-LAR1/report.txt	2	3	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1rfq-B-B-LAR1/report.txt	2	3	1	0	1	0	0
/Volumes/GigiMurin/plip/polyketide/BD1rv1-A-A-IMZ1/report.txt	5	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1rv1-A-A-IMZ2/report.txt	4	0	0	0	0	1	0
/Volumes/GigiMurin/plip/polyketide/BD1rv1-A-C-IMZ1/report.txt	0	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1rv1-B-B-IMZ1/report.txt	4	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1rv1-C-A-IMZ1/report.txt	0	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1ry8-A-A-RUT1/report.txt	3	5	0	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s0j-A-A-MUS1/report.txt	4	7	3	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s14-A-A-NOV1/report.txt	3	4	2	0	2	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s14-B-B-NOV1/report.txt	3	3	2	0	2	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s9d-A-A-AFB1/report.txt	7	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s9d-E-A-AFB1/report.txt	3	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s9p-A-A-DES1/report.txt	9	2	0	2	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s9p-C-C-DES1/report.txt	8	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1s9q-A-A-OHT1/report.txt	12	2	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1sg0-A-A-STL1/report.txt	4	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1sg0-A-B-STL1/report.txt	4	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1sg0-B-B-STL1/report.txt	4	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1sj0-A-A-E4D1/report.txt	6	4	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1skx-A-A-RFP1/report.txt	11	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1sqk-A-A-LAR1/report.txt	6	5	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1sqq-C-C-OST1/report.txt	8	1	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1t31-A-A-OHH1/report.txt	9	6	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1t32-A-A-OHH1/report.txt	10	5	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1t64-A-A-TSN1/report.txt	4	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1t64-A-A-TSN2/report.txt	5	0	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1t64-B-B-TSN1/report.txt	4	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1t64-B-B-TSN2/report.txt	5	0	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tco-A-C-FK51/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tco-B-C-FK51/report.txt	2	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tco-C-C-FK51/report.txt	8	5	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1thc-A-A-FL91/report.txt	2	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1thc-A-A-FL92/report.txt	1	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tt6-A-A-DES1/report.txt	2	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tt6-B-B-DES1/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1ttv-A-A-IMY1/report.txt	6	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tvk-B-B-EP1/report.txt	3	7	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tw2-A-A-ERT1/report.txt	7	2	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tw2-B-B-ERT1/report.txt	7	2	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tw3-A-A-ERT1/report.txt	8	3	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tz8-A-B-DES1/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tz8-C-C-DES1/report.txt	4	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tz8-D-C-DES1/report.txt	0	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1tz8-D-D-DES1/report.txt	3	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1u0w-A-A-STL1/report.txt	7	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1u0w-B-B-STL1/report.txt	10	2	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1u6q-A-A-7451/report.txt	2	3	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1u9e-A-A-3971/report.txt	4	3	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1u9e-B-B-3971/report.txt	3	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1upj-A-A-U011/report.txt	3	1	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1v5y-A-A-4HC1/report.txt	2	1	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1v5y-A-B-4HC1/report.txt	2	0	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1vjb-A-A-OHT1/report.txt	12	3	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1vjb-B-B-OHT1/report.txt	11	2	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1w96-A-A-S1A1/report.txt	7	4	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1wua-A-A-AP81/report.txt	8	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x76-A-A-6971/report.txt	4	3	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x76-B-B-6971/report.txt	4	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x78-A-A-2441/report.txt	7	3	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x78-B-B-2441/report.txt	6	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x7e-A-A-2441/report.txt	6	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x7j-A-A-GEN1/report.txt	4	4	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x7j-B-B-GEN1/report.txt	3	2	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x7r-A-A-GEN1/report.txt	5	3	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1x8i-A-A-BMH1/report.txt	4	2	3	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xap-A-A-TTB1/report.txt	11	1	1	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xds-A-A-DRA1/report.txt	11	3	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xo2-B-B-FSE1/report.txt	4	7	0	1	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xp1-A-A-AIH1/report.txt	8	4	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xp6-A-A-AIU1/report.txt	7	4	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xp9-A-A-AIJ1/report.txt	8	4	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xpc-A-A-AIT1/report.txt	11	4	1	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xql-A-A-4AX1/report.txt	0	0	0	0	0	0	0
/Volumes/GigiMurin/plip/polyketide/BD1xql-B-B-4AX1/report.txt	0	0	0	0	0	0	0
