class	GO_CC	ratio
Glycerophospholipid	photosystem II [GO:0009523]	0.6175719059162681
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	0.6175719059162681
Glycerophospholipid	photosystem I [GO:0009522]	0.6175719059162681
Glycerophospholipid	plasma membrane-derived chromatophore membrane [GO:0042717]	0.3812126797369119
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	0.3812126797369119
Glycerophospholipid	T-tubule [GO:0030315]	0.651070035492146
Glycerophospholipid	inward rectifying potassium channel [GO:0008282]	0.651070035492146
Glycerophospholipid	nuclear envelope [GO:0005635]	0.651070035492146
Glycerophospholipid	sarcolemma [GO:0042383]	0.651070035492146
Glycerophospholipid	presynaptic membrane [GO:0042734]	0.651070035492146
Glycerophospholipid	glutamatergic synapse [GO:0098978]	0.651070035492146
Glycerophospholipid	axolemma [GO:0030673]	0.651070035492146
Glycerophospholipid	neuronal cell body [GO:0043025]	0.651070035492146
Glycerophospholipid	intercalated disc [GO:0014704]	0.651070035492146
Glycerophospholipid	acrosomal vesicle [GO:0001669]	0.651070035492146
Glycerophospholipid	plasma membrane [GO:0005886]	0.651070035492146
Glycerophospholipid	cell body fiber [GO:0070852]	0.651070035492146
Glycerophospholipid	endosome [GO:0005768]	0.651070035492146
Glycerophospholipid	photosystem II [GO:0009523]	1.5045483586357966
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	1.5045483586357966
Glycerophospholipid	photosystem II [GO:0009523]	1.5045483586357966
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	1.5045483586357966
Glycerophospholipid	periplasmic space [GO:0042597]	0.29099925305004565
Glycerophospholipid	photosystem II reaction center [GO:0009539]	0.7583755730123791
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	0.7583755730123791
Glycerophospholipid	photosystem II reaction center [GO:0009539]	0.7583755730123791
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	0.7583755730123791
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	4.6894128669581505
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	4.6894128669581505
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	0.7746877972756897
Glycerophospholipid	neuronal cell body [GO:0043025]	0.7746877972756897
Glycerophospholipid	apical plasma membrane [GO:0016324]	0.7746877972756897
Glycerophospholipid	cell surface [GO:0009986]	0.7746877972756897
Glycerophospholipid	plasma membrane [GO:0005886]	0.7746877972756897
Glycerophospholipid	axon terminus [GO:0043679]	0.7746877972756897
Glycerophospholipid	membrane [GO:0016020]	0.7693329604251153
Glycerophospholipid	apical plasma membrane [GO:0016324]	0.7693329604251153
Glycerophospholipid	extracellular exosome [GO:0070062]	0.7693329604251153
Glycerophospholipid	cytosol [GO:0005829]	0.7693329604251153
Glycerophospholipid	plasma membrane [GO:0005886]	0.7693329604251153
Glycerophospholipid	respiratory chain complex I [GO:0045271]	1.8567952942625727
Glycerophospholipid	plasma membrane [GO:0005886]	1.8567952942625727
Glycerophospholipid	membrane [GO:0016020]	1.8567952942625727
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	1.8567952942625727
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	1.8567952942625727
Glycerophospholipid	photosystem II reaction center [GO:0009539]	2.8980755523877404
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	2.8980755523877404
Glycerophospholipid	photosystem II reaction center [GO:0009539]	2.8980755523877404
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	2.8980755523877404
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	0.42989524893091136
Glycerophospholipid	photosystem I [GO:0009522]	0.42989524893091136
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	1.539506814276008
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	1.539506814276008
Glycerophospholipid	photosystem II [GO:0009523]	0.6742917123728108
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	0.6742917123728108
Glycerophospholipid	photosystem II [GO:0009523]	0.6742917123728108
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	0.6742917123728108
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	0.8744198424526293
Glycerophospholipid	postsynaptic membrane [GO:0045211]	0.8744198424526293
Glycerophospholipid	perikaryon [GO:0043204]	0.8744198424526293
Glycerophospholipid	membrane [GO:0016020]	0.8744198424526293
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	0.8744198424526293
Glycerophospholipid	presynaptic membrane [GO:0042734]	0.8744198424526293
Glycerophospholipid	dendrite [GO:0030425]	0.8744198424526293
Glycerophospholipid	glutamatergic synapse [GO:0098978]	0.8744198424526293
Glycerophospholipid	neuron projection [GO:0043005]	0.8744198424526293
Glycerophospholipid	perisynaptic space [GO:0099544]	0.8744198424526293
Glycerophospholipid	spine synapse [GO:0106033]	0.8744198424526293
Glycerophospholipid	dendritic shaft [GO:0043198]	0.8744198424526293
Glycerophospholipid	dendritic spine [GO:0043197]	0.8744198424526293
Glycerophospholipid	neuronal cell body [GO:0043025]	0.8744198424526293
Glycerophospholipid	synaptic vesicle membrane [GO:0030672]	0.8744198424526293
Glycerophospholipid	axon [GO:0030424]	0.8744198424526293
Glycerophospholipid	dendritic spine neck [GO:0044326]	0.8744198424526293
Glycerophospholipid	synaptic vesicle [GO:0008021]	0.8744198424526293
Glycerophospholipid	somatodendritic compartment [GO:0036477]	0.8744198424526293
Glycerophospholipid	synaptic membrane [GO:0097060]	0.8744198424526293
Glycerophospholipid	terminal bouton [GO:0043195]	0.8744198424526293
Glycerophospholipid	cell surface [GO:0009986]	0.8744198424526293
Glycerophospholipid	dendritic spine head [GO:0044327]	0.8744198424526293
Glycerophospholipid	plasma membrane [GO:0005886]	0.8744198424526293
